name,place_id,city
Posko 66,ChIJr6q_6kUX0i0RnMTLcjsuEus,Gianyar Regency
Lpse Kabupaten Gianyar,ChIJiQ4NnGAW0i0RMw5km1cxqEQ,Gianyar Regency
Pdam,ChIJ72wBnmUW0i0Rm2PjW4rFSLo,Gianyar Regency
SARIP BF,ChIJg60w5XwX0i0RedSg_VD6zZI,Gianyar Regency
Mabes S.R.C,ChIJU4z2smcX0i0R34V80pBxmxg,Gianyar Regency
Balai Banjar Dana Desa Bona,ChIJ2Rq3CGUX0i0RqJIR8-9FGSo,Gianyar Regency
Polsek Gianyar Baru,ChIJD5rey1AX0i0RGVv5xVWarbM,Gianyar Regency
Sumur Bor Bone,ChIJGepZhMUX0i0RuzyiE6nTNzs,Gianyar Regency
Rumah agus perdana,ChIJTQlHbP4X0i0RExkmpXmeMfA,Gianyar Regency
Balai Banjar Penataran,ChIJo2X3UWY_0i0Rfei4udRP6uc,Gianyar Regency
Lapangan Umum Chandra Muka Batubulan,ChIJtUVgV7E_0i0RsdoXXScDtQU,Gianyar Regency
Lapangan Umum Desa Batubulan Kangin,ChIJ8ZWlVMU_0i0RL4B8v3IMN2w,Gianyar Regency
Monumen Pahlawan Kapten Wayan Dipta,ChIJQTCUeAEX0i0Rr4uyYjSTlXw,Gianyar Regency
Patung Kebo Iwa,ChIJq8panBMW0i0RybMHqzEQ7YA,Gianyar Regency
"Monumen Serma Darya,ᬫᭀᬦᬸᬫᬾᬦ᭄ᬲᬃᬫᬤᬃᬬ᭟",ChIJ55bQyOMV0i0RW2RjMvvh3xg,Gianyar Regency
Patung Dewa Indra,ChIJWeNXpWg90i0RIOdBZNpb9jI,Gianyar Regency
Patung Barong,ChIJl2m3YUw-0i0R24gkECEre7A,Gianyar Regency
Monumen tanah longsor,ChIJsUANeQAf0i0Ree7wZJQAn7k,Gianyar Regency
The Sukarno Center,ChIJRSJMVF0Y0i0Rnm86-ZGbltk,Gianyar Regency
Tugu Arjuna,ChIJOTwjwYoW0i0RDK1WjTm7R7A,Gianyar Regency
Tegal Tugu,ChIJFwVeBYUW0i0RKfa1E2He9XE,Gianyar Regency
Air Terjun Tegal Tugu,ChIJ-zP5FosW0i0RohHzqmLWNTE,Gianyar Regency
Lapangan Tegal Tugu,ChIJgSDc_YoW0i0RTmitVIg2zEc,Gianyar Regency
Tugu Residence Gianyar,ChIJ_09rYyIX0i0RygOpSpYqyPE,Gianyar Regency
Pura Puseh Tegal Tugu,ChIJURtLeYkW0i0RiloI9hzl7mc,Gianyar Regency
Pura Dalem Tegal Tugu,ChIJxxWI0ocW0i0Raovg0iTxmHI,Gianyar Regency
Tugu family,ChIJPxHDIAAX0i0RpgzXETPi6us,Gianyar Regency
Tugu Pahlawan - Gianyar Properti,ChIJe88zDbQX0i0RW6C5-jhWK00,Gianyar Regency
Pura Penataran Agung Tegal Tugu,ChIJHUjpdjIX0i0RuO7xjKuEFcI,Gianyar Regency
Tugu are,ChIJLRl2BQAX0i0REHRlXMUR42w,Gianyar Regency
Pura Tugu Desa Tegal Tugu,ChIJJfdKfxsX0i0R5mIleNXT3-o,Gianyar Regency
TUGU RESIDENCE BLOK A1,ChIJFZBu15kX0i0RjGysRkHhdz0,Gianyar Regency
Jeruan tegal tugu,ChIJkw8txygX0i0Rme750CVfmFw,Gianyar Regency
Lapis Kukus Tugu Malang gianyar,ChIJZbcICnMX0i0RnhDGyYaBDbI,Gianyar Regency
Tugu tepi sawah,ChIJgRrcBAAX0i0RiSKxKrLh4TM,Gianyar Regency
MERAJAN AGUNG SATRIA DALEM SEGENING DESA TEGAL TUGU GIANYAR,ChIJC6qxVu0X0i0RMl3uvtr90Ko,Gianyar Regency
Kantor Desa Tegal Tugu,ChIJHy9gNIYW0i0RrjI2TYjXBXY,Gianyar Regency
Jro jambe pemecutan tegal tugu,ChIJm0uA7NEX0i0Rjd45s1l9IHQ,Gianyar Regency
Banjar Triwangsa Desa Tegal Tugu,ChIJaRylLwAX0i0RGl_7YYVVJTo,Gianyar Regency
Sanggah Gede Bantas Tegal Tugu,ChIJM6DFFXEX0i0RkysnkJFP_XI,Gianyar Regency
Griya Sedhawa Tegal Tugu Gianyar,ChIJuUOrd2IX0i0RvIrlEuXFpIg,Gianyar Regency
Carik Tugu Family,ChIJIRuCcQAX0i0RJH2Z00gohTo,Gianyar Regency
Foto tugu arjuna,ChIJVQQXPwAX0i0RBtSVyQAN_YU,Gianyar Regency
Gedung Olahraga Desa Tegal Tugu,ChIJrVs12lMX0i0RuW9JuZ0j19s,Gianyar Regency
Tempekan Menak Tengah (MENTENG),ChIJR8B4l2oX0i0RLVuPOTqkXmU,Gianyar Regency
Lokasi tegal tugu,ChIJ6QZ_PgAX0i0RzgJ4azslwmU,Gianyar Regency
Warung Pojok Tegal Tugu,ChIJI80RrYkW0i0R-HHYPAU2lJM,Gianyar Regency
Villa Tugu Pejeng,ChIJLZGYAdoX0i0RlzIuJ9HD8Dc,Gianyar Regency
Pure puseh pelengan,ChIJywVhNl0X0i0RT7pkbf3jCR0,Gianyar Regency
SD N 1 TEGAL TUGU,ChIJ18f2tGEX0i0RBWdfNiYc0Bk,Gianyar Regency
Jalan ratna tegal tugu,ChIJpeOIUwAX0i0RIFWdptxfdho,Gianyar Regency
BBM Tegal Tugu,ChIJ49GK-IoW0i0RmFrD26ZWsZY,Gianyar Regency
Lapangan Banteng,ChIJzV3dWgYX0i0RCFjM7zeyirE,Gianyar Regency
Pustu tegal tugu gianyar,ChIJYV-9RQAX0i0RPo1XjDxleGg,Gianyar Regency
Pura Masceti Subak Payal,ChIJyfMgLgQX0i0RSU4pk217dA8,Gianyar Regency
Diahna Tugu Laundry,ChIJafQXyF4W0i0RmUSccqk-LUk,Gianyar Regency
pondok koming,ChIJ22gevVUX0i0R3n1LCsXMyg0,Gianyar Regency
Cozy Corner,ChIJH9rvaNYX0i0R_-kCn_UGPc8,Gianyar Regency
Tugu Urug Urugan,ChIJ25BBsigY0i0RSH7RblUC37U,Gianyar Regency
Kost Dirandra,ChIJU8m0Y7cX0i0Rzf8d5WnRNzM,Gianyar Regency
OTC (Overseas Training Center ) Bali Gianyar,ChIJ6RCkp4sW0i0RzubAGVZSYCo,Gianyar Regency
Kedas. CV,ChIJLejYiogW0i0RQYeC0Zn1ze4,Gianyar Regency
CV. WIDHI ASIH BALI EXPORT,ChIJq6qqql8W0i0RFOCFczBMAvE,Gianyar Regency
Puri dekwah,ChIJ7ULgzIcX0i0RwaRxVOWesjY,Gianyar Regency
Rumah tari,ChIJU1xcLwAX0i0RQZonpes7bqE,Gianyar Regency
Kwartir Cabang Gerakan Pramuka,ChIJh9_-LYoW0i0RqOUiV2E-Dns,Gianyar Regency
Tugu Makam Pahlawan pejeng,ChIJvdWZWAAX0i0R9i-wHZVKtSA,Gianyar Regency
PADUKUHAN,ChIJV-lMcgAX0i0RzcrmuyjHpIs,Gianyar Regency
KOS PAK WAYAN,ChIJzfqP3JYX0i0R6SzMx4GhI00,Gianyar Regency
Canteen 28,ChIJkdsM9YUX0i0RYU48MVTRARM,Gianyar Regency
Hanasta,ChIJVRxx1iwX0i0RCxz624pyrOo,Gianyar Regency
Pojok Tugu Farm,ChIJl8GgGc4X0i0RIduRo5pJyoE,Gianyar Regency
Ngurah Kost Gianyar,ChIJmVUYuTIX0i0R2fliBW31brQ,Gianyar Regency
CTI Millenium,ChIJAe8-4xIX0i0RC2BbqUx0al8,Gianyar Regency
Tugu Tinggi Kedewatan,ChIJGVOGxdIi0i0R8X9gHcL2OZo,Gianyar Regency
Cv.Fajar Rizki,ChIJvUl91RYX0i0RONJecQ-6kSg,Gianyar Regency
SANGKARA GARDEN,ChIJV2cY9rAX0i0RX9P8mWKymqY,Gianyar Regency
Rumah I Wayan Tegig,ChIJlawGcgAX0i0RhciafmTe9zI,Gianyar Regency
Cafe Romeo,ChIJMyVX9agX0i0Rly1mPvYEHzo,Gianyar Regency
Ajik’s House,ChIJf33XewAX0i0RGna9YdAOIEM,Gianyar Regency
Rumah Sintya,ChIJR3q1UXkX0i0RdTV-saARtfs,Gianyar Regency
rumah stmy,ChIJpcnSJwAX0i0RPlx3CtDmacQ,Gianyar Regency
Pondok pak nyoman Ruta,ChIJw5ZUDgAX0i0RSuKt_C1qkX4,Gianyar Regency
SKK_Bali.(SingKapokKapok),ChIJ3fweZwAX0i0RoCc91VvYO0o,Gianyar Regency
Gria Anyar Sedawa,ChIJCysxADUX0i0Rmy6uNMylwXM,Gianyar Regency
PUMA Laundry,ChIJN5R4M4oW0i0RXzzmeaDmutM,Gianyar Regency
Rumalogy Coffee & Kitchen,ChIJzwbPmp0X0i0RGdEvjN-g9qc,Gianyar Regency
Diana Kebaya Gianyar,ChIJaSFzvNEX0i0RNdnUztAU8ko,Gianyar Regency
Warung Ratna,ChIJ1zMOu4sW0i0R0WxeXK7UkR4,Gianyar Regency
R & N Laundry,ChIJlegs3qUX0i0RLfRp-QVcbAI,Gianyar Regency
Tugu Beton Bali,ChIJ8y70yZQV0i0RGid8oW2BO7I,Gianyar Regency
Rumah dyatmika Tegal tugu,ChIJ44jFv7MX0i0R810yHrvwRAo,Gianyar Regency
Turah John House - Gianyar,ChIJaboU3dsX0i0R6Yu5dc5_QeA,Gianyar Regency
Semeton jaya aluminium,ChIJw2PvaJwX0i0RqUEzRcIp01k,Gianyar Regency
POM MIGO KAORI TOKO ARYA,ChIJpaA6U8gX0i0RLNQo5tWKLbQ,Gianyar Regency
TANGKAS PAJAK,ChIJe0UhRNsX0i0RF890lU0RZLY,Gianyar Regency
Rahabink house,ChIJIUoPWQAX0i0RHZghYJlUwt4,Gianyar Regency
Ryko Alluminium,ChIJgy3F2ooW0i0R-S_SQMHjMC4,Gianyar Regency
Markas dob jersey,ChIJlV5oBmIX0i0RCzEHLBHwW8Y,Gianyar Regency
LAPIS KUKUS TUGU MALANG UBUD,ChIJQQZGbgA90i0RlrRzjjJnbpg,Gianyar Regency
Geria Tegal Tugu Kutri,ChIJ4-vYW2k_0i0RfrOoeO0EKa4,Gianyar Regency
Pt Tugu Beton Semesta Abadi,ChIJtQLO8YM_0i0RmdLc1v6U3Tw,Gianyar Regency
LN Kitchen,ChIJBRypZq0X0i0RGArqwcvj2ts,Gianyar Regency
UD BASUR,ChIJG8KwRIYW0i0R46rYSILW5uQ,Gianyar Regency
SMA Negeri 1 Gianyar,ChIJH8P5Al4W0i0RsnrW6oNeqUo,Gianyar Regency
GLORIA DESIGN & PRINTING,ChIJU84peTUX0i0R1TSP-W9JAfA,Gianyar Regency
SMA Dwijendra Gianyar,ChIJuaSqD4kW0i0RgxTgSHw8zGI,Gianyar Regency
Merta Tani Nadi,ChIJF24JHawX0i0RUbmKbVgGmuI,Gianyar Regency
Dita Cell,ChIJqcfKuIsW0i0R2MCt8z9GSfo,Gianyar Regency
DODE HELM,ChIJtf5OlyMX0i0Rm7GsQYUWo54,Gianyar Regency
Warung sari gading,ChIJRdkYNooW0i0RsXUrLlgKxeI,Gianyar Regency
Beras Fuji,ChIJl0wxBiYU0i0Rgo7lGISuwtM,Gianyar Regency
LAPIS KUKUS TUGU MALANG BATUBULAN,ChIJB1NYdAA_0i0RdKizNDaZ_UU,Gianyar Regency
SD Negeri 1 Gianyar ᬳᬾᬲ᭄᭞​ᬤᬾ᭞​ᬦᭂᬕᭂᬭᬶ᭞​᭑​᭞​ᬕᬜᬃ᭟​,ChIJGynthGAW0i0RwDg4CPFq1ZI,Gianyar Regency
Sd Negeri 7 Gianyar,ChIJb9qP11gW0i0RTIeUoOVrkuo,Gianyar Regency
SD Negeri 1 Abianbase,ChIJJ_dLSAAX0i0RLWsziQIO210,Gianyar Regency
SD Negeri 02 Bedulu,ChIJSbUqL2EW0i0ROIbWoakEhlA,Gianyar Regency
SD Negeri 4 Gianyar,ChIJObpuOF8W0i0RUzJOUa37F3I,Gianyar Regency
SD Negeri 2 Bitera,ChIJlyQfY5QX0i0R_zGx2FwryB0,Gianyar Regency
SD Negeri 1 Bitera,ChIJ59OHbRJXBAURAsSn1p0MpI4,Gianyar Regency
SD NEGERI 4 ABIANBASE,ChIJaZ6iYAAX0i0RGDhFzk4VmlE,Gianyar Regency
SD Negeri 3 Beng,ChIJ71c8f1cW0i0RALWih_gdNog,Gianyar Regency
SD Negeri 3 Bona,ChIJV8Tx_LcX0i0RCXWx3J-S9Gs,Gianyar Regency
SD NEGERI 1 BONA,ChIJW2JL1hoX0i0RRg5MBpeGTAI,Gianyar Regency
SD Negeri 3 Samplangan,ChIJQSKOGvkW0i0R2uT_z57B-Rg,Gianyar Regency
SD Negeri 3 Belega,ChIJ0b8xSIsX0i0R5Eb5ij96lws,Gianyar Regency
SD NEGERI 4 SIDAN,ChIJr15HBKUX0i0RCfDxkAPSnNA,Gianyar Regency
SD Negeri 1 serongga,ChIJVcV7dldXBAUR6t9syerYOUU,Gianyar Regency
SD N 1 Temesi,ChIJL0HPjvkX0i0RCaiuaLGnCWU,Gianyar Regency
SD Negeri 1 Belega,ChIJuWGXNd4V0i0RApHLnJmB-v0,Gianyar Regency
SD Negeri No. 2 Temesi,ChIJwwn3oJYW0i0RcxWngftiCl8,Gianyar Regency
SD NEGERI 3 SIDAN,ChIJIzdtHsQX0i0RVWChURLd_ws,Gianyar Regency
SD Negeri 2 Blahbatuh,ChIJXWHYvwkW0i0RVrGMFBlosvg,Gianyar Regency
SD Negeri 4 Blahbatuh,ChIJWxgUpQkW0i0RKO5GxeOmcJM,Gianyar Regency
SD Negeri 1 Medahan,ChIJq0C8PjIU0i0Rf19Sk6PwfbI,Gianyar Regency
SD Negeri 2 Belega,ChIJ7wA32dsV0i0RW2vdvkU2gfU,Gianyar Regency
Sekolah Dasar Negeri 4 Pering,ChIJJ9os6eoV0i0RedEtbY7VPT0,Gianyar Regency
SD Negeri 3 Blahbatuh,ChIJ8UO8UQAV0i0R5E6DthqDy10,Gianyar Regency
SD Negeri 2 Keramas,ChIJb29lz8gV0i0R2LZEeFNxVCg,Gianyar Regency
SD Negeri 3 Keramas,ChIJw5l0lMwV0i0RxRHyW1t_pzg,Gianyar Regency
SD Negeri 1 Keramas,ChIJHzaXi8sV0i0RAoeiuwBJG_c,Gianyar Regency
Sekolah Dasar Negeri 2 Pejeng,ChIJwWxnj9wX0i0RIhF47toIJK8,Gianyar Regency
SD Negeri 5 Tulikup,ChIJaf0SNKcW0i0RToqen-47Cgc,Gianyar Regency
SD Negeri 2 Lebih,ChIJV2DAPj4U0i0RlU2uOdaP3sc,Gianyar Regency
SD N 3 Lebih,ChIJB-4qTjsU0i0RY_Gcmnoog8Y,Gianyar Regency
SD N 2 Medahan,ChIJX5Qi_DMU0i0RrdawrxlNAP4,Gianyar Regency
SD Negeri 3 Medahan,ChIJbcLcBksV0i0RZhX9_GKQxA4,Gianyar Regency
Sekolah Dasar Negeri 2 Pering,ChIJWWV2zw4V0i0REOktKjfJsMk,Gianyar Regency
SD negeri 3 siangan,ChIJ8b5umfIX0i0Rgq4G1NIAIVw,Gianyar Regency
SD Negeri 2 Batuan Kaler,ChIJCciSOAE-0i0RvAoopyEY7vc,Gianyar Regency
SD Negeri 3 Pejeng Kawan,ChIJKR2D76g90i0RZiIUnc2VShE,Gianyar Regency
SD Negeri 1 MAS,ChIJ2RKdqZo90i0Rg5EbHv2NWLo,Gianyar Regency
SD Negeri 8 MAS,ChIJ-yOkPeU90i0R57DI7FuHMsM,Gianyar Regency
SD Negeri 4 Lodtunduh,ChIJAc0E8uo90i0RYVbCHha5S34,Gianyar Regency
Elementary school #6 Sukawati,ChIJDRnPcfwV0i0R8zFUuhuW8lI,Gianyar Regency
SD Negeri 3 Batuan,ChIJ23QSVjY_0i0RnNvqEzS4CiA,Gianyar Regency
SD Negeri 1 Sukawati,ChIJhzGZhig-0i0ROsM3Xk1JJ7Y,Gianyar Regency
SD Negeri 4 Singapadu Kaler,ChIJTef1VM890i0RZIPanJaQZm0,Gianyar Regency
SD Negeri 4 Sukawati,ChIJX8zy43MV0i0REDMKoKjItkM,Gianyar Regency
SD Negeri 3 Singapadu,ChIJ42ewbj8-0i0RiaehW094RCY,Gianyar Regency
SD Negeri 3 Sukawati,ChIJQ90CkYMV0i0RmgL61-uW93k,Gianyar Regency
SD Negeri 2 Celuk,ChIJa9kj7yw-0i0RzSpxGP-UU84,Gianyar Regency
SD Satu Atap Negeri 2 Singapadu Tengah,ChIJ-bZHzms-0i0RvuEg06WhTOk,Gianyar Regency
SD Negeri 7 Batubulan,ChIJC4OCOLg_0i0RXgsHcCpxu04,Gianyar Regency
Puskesmas Gianyar I,ChIJgXYkViAU0i0ROQ-VpLCJwF4,Gianyar Regency
Puskesmas Desa Bona,ChIJuakiI1MX0i0RPpGcHfA2jR0,Gianyar Regency
Klinik Bhakti Rahayu Gianyar,ChIJc03leewW0i0R0AEOh2aXHAU,Gianyar Regency
Puskesmas Blahbatuh I,ChIJDSPv9M0V0i0Rv5U5x1-exRI,Gianyar Regency
Puskesmas Ds. Lebih,ChIJM17GVC8U0i0RZ4SfCZTYC-8,Gianyar Regency
Puskesmas Desa Bedulu,ChIJCf1vxfAX0i0RwbYDh75HqEA,Gianyar Regency
Puskesmas Tampaksiring II,ChIJCTnucN0X0i0RBCBltRux4t4,Gianyar Regency
Puskesmas Blahbatuh II,ChIJ3QfOCbAV0i0RVNxLKxdE9xI,Gianyar Regency
Puskesmas Gianyar II,ChIJHWUy_CgY0i0RR_hqgabq1b4,Gianyar Regency
Puskesmas Pembatu II Desa Lebih,ChIJBQSSVAAV0i0Rj2W11bz4-n4,Gianyar Regency
Puskesmas Oembantu Desa Pejeng Kelod,ChIJJVDDIAAX0i0Rll5aALQ5MIc,Gianyar Regency
Puskesmas Ubud I,ChIJC1Hkd2s90i0RuwFAK6B7nVE,Gianyar Regency
PUSKESMAS UBUD II,ChIJX7V4ZSI90i0RR4tgQx4FazQ,Gianyar Regency
Puskesmas Tegallalang I,ChIJ4-DNVEUf0i0RpsiSdi129RE,Gianyar Regency
PUSKESMAS Batubulan,ChIJKRmWwLA_0i0RG-6VP4TZaio,Gianyar Regency
puskesmas sukawati 2,ChIJLfQDXwA_0i0R8xl2FVizH4A,Gianyar Regency
Puskesmas Tampaksiring I,ChIJw_Z8LIsY0i0R0R-IwXR06UI,Gianyar Regency
Rumah Bersalin Ananda Bunda,ChIJj5QKnew_0i0RQki-upOAMIM,Gianyar Regency
Puskesmas Payangan,ChIJHwrPB5Ah0i0RY1Cp5l9mH3Y,Gianyar Regency
UbudCare Clinic 24 Hours,ChIJMT7Dy3c90i0RywpLb-omc8A,Gianyar Regency
UPTD Puskesmas Tegallalang II,ChIJP_HAX0If0i0RQpy38jWHA9Q,Gianyar Regency
Puskesmas Desa Taro,ChIJ0S4LXwAh0i0R6pdVF8URKhk,Gianyar Regency
Kantor Kepala Desa Ketewel & Pustu Ketewel,ChIJda7FnOI_0i0R6tbMgTVjI5M,Gianyar Regency
Balai Banjar Kebon Blahbatuhᬩᬮᬿᬩᬜ᭄ᬚᬃᬓᭂᬩᭀᬦ᭄‌ᬩ᭄ᬮᬄᬩᬢᬸᬄ᭟,ChIJvRhg7OMV0i0RTZLQxDGXscU,Gianyar Regency
Br negari,ChIJod5uthE_0i0RP1g8BiH3wfI,Gianyar Regency
Balai Banjar Abianbase Pekandelan,ChIJYXCXWzYX0i0ReHn244IGmA4,Gianyar Regency
Bale Banjar Bandung.,ChIJZawBI7UX0i0R4BsuATP_PYg,Gianyar Regency
Balai Banjar/LPD Kabetan Desa Bakbakan,ChIJddQOa5oX0i0RcQd5xVryVCQ,Gianyar Regency
Balai Banjar Tegal Tamu Batubulan,ChIJa3pszO4_0i0R2F_7je2TZQI,Gianyar Regency
Balai Banjar Pengembungan,ChIJQQFfy2Q_0i0RnR32lmZ9MtI,Gianyar Regency
BALAI BANJAR PERING,ChIJXWd8FscV0i0R-3jl_Cuw9yI,Gianyar Regency
Balai Banjar Perangsada,ChIJoaUPjOsV0i0RqDPaDXYyE5E,Gianyar Regency
General Fields Tegallalang,ChIJlVp_6IMi0i0RLK5ljE0pjv0,Gianyar Regency
Lapangan Umum Br Adat Dlod Blungbang,ChIJf3NCp4YZ0i0RMcmQhZa6iI8,Gianyar Regency
Lapangan Umum Taro,ChIJQctkFMAh0i0Rs6RgGSPIzDM,Gianyar Regency
Lapangan Umum Desa Adat Bentuyung Sakti,ChIJVahzTboj0i0Rz2K4CwaYo9Y,Gianyar Regency
Lap. Umun Tegallalang,ChIJR5Pv54Mi0i0RyVnZ00q0ARs,Gianyar Regency
Lapangan Umum Payangan,ChIJec1H5zYi0i0ROYtwLkXOc_I,Gianyar Regency
Lapangan Sapta Dharma,ChIJiZBy29sX0i0RVKKdZCAkpRc,Gianyar Regency
Lapangan Astina Blahbatuh,ChIJGy85wvwV0i0ReVUh4JtGQRo,Gianyar Regency
Lapangan Yudistira Desa Batuan,ChIJgU0VYRY-0i0R-HUKDhnIUBM,Gianyar Regency
Lapangan Astina Ubud,ChIJZQO2XWs90i0Rf5p_7NLdUe0,Gianyar Regency
Lapangan Tulikup,ChIJednzeb4W0i0RGsJ2Dgqtuxg,Gianyar Regency
Badminton and Volly Field Putra Ilalang,ChIJ99plSGg90i0RXUgW7XCw9CI,Gianyar Regency
Kantor Desa Batubulan,ChIJFxC-UbE_0i0RzqARPfdxHDk,Gianyar Regency
Kantor Kepala Desa Lodtunduh,ChIJR2EmuuA90i0R0RlN4_QWkTs,Gianyar Regency
Kantor Perbekel Desa Mas,ChIJd9uooJI90i0R5u0jHXPcypE,Gianyar Regency
Kantor Desa Guwang,ChIJnVea5f0_0i0R8lCpbfIgj50,Gianyar Regency
Kantor Kepala Desa Mas Ubud,ChIJsXI4X4090i0RibhttIezVdM,Gianyar Regency
Kantor Perbekel Desa Batubulan Kangin,ChIJNY7eP1Y_0i0RWV2QdKqbKFQ,Gianyar Regency
Istana Kepresidenan Tampaksiring,ChIJg2avaMQY0i0RS1Dcfp0P3XY,Gianyar Regency
Ubud Palace,ChIJS7J-82o90i0RMj8cKJr2zUs,Gianyar Regency
umahadit,ChIJLeXMPgAh0i0RbPOWmL4Do_Y,Gianyar Regency
Puri Agung Kendran,ChIJfXBezwkY0i0Rizi4ZBwkhII,Gianyar Regency
Mocca the dog,ChIJCcjAFgAj0i0RkD_uNcTV2e4,Gianyar Regency
Rumah mamox,ChIJv7R4LQAj0i0RRqSqUz8RdjU,Gianyar Regency
Tjampuhan Old Bridge,ChIJRVr_nD490i0RakyzUYe5yxk,Gianyar Regency
Gria Peling Manuaba,ChIJ7Xuae2k90i0RnrPY7OqyYgk,Gianyar Regency
Puri Agung Gianyar,ChIJY_OCDmAW0i0RKccd5f9Db0Q,Gianyar Regency
Puri Denpasar Payangan,ChIJpfyMHakj0i0RhnlRYxi1fFk,Gianyar Regency
Puri Kawan Payangan,ChIJ_YSu404i0i0R65iE5oYUxpc,Gianyar Regency
Highlight Of Central Bali,ChIJ_yTVPAAZ0i0R6f8EYHgCRjM,Gianyar Regency
Puri Kauhan Ubud,ChIJoypi3Is90i0Rqc2ckilGpS8,Gianyar Regency
MARKAS RARUD KECUBUNG SUTRA,ChIJZ9BZJgAj0i0ReS_G6FUjzmw,Gianyar Regency
Puri Kaleran Gianyar,ChIJqduKpPIX0i0R6SPrcqLQY0Q,Gianyar Regency
Dika house,ChIJHx079p4h0i0RQjTS-MImlXE,Gianyar Regency
Puri Agung Peliatan,ChIJM2avTnA90i0RHBLffAKCqEc,Gianyar Regency
Peliatan Royal Palace,ChIJvWEF_HA90i0RFjseGX0XnLQ,Gianyar Regency
Pesalakan Great Palace,ChIJ09CBHx4Y0i0R5ztRE-ywrUk,Gianyar Regency
PURI AGUNG MANUABA,ChIJR4Og-XkY0i0R5t5lqvvJRNU,Gianyar Regency
Balai banjar lebah buana,ChIJi168HAAj0i0RxPAIFf3Whxc,Gianyar Regency
Sonic area,ChIJ0WARRQAj0i0Rw3Fs_qlatYg,Gianyar Regency
Griya Cepaka Demayu batuh,ChIJE5dWAKg90i0R9NlzIaOrjVk,Gianyar Regency
PURI BAKBAKAN,ChIJX0wGV-AX0i0RbzJa7E5JF2A,Gianyar Regency
Toko mawar,ChIJezobdgAj0i0R3dikBof6qJ4,Gianyar Regency
Penglukatan Suda Mala Taman Kelod,ChIJLZ6oRQAZ0i0Rt77GYKuYYhE,Gianyar Regency
D a n u b o y,ChIJwVP8Vn8j0i0RhF8Oxrf6i0E,Gianyar Regency
Geriya kumba keniten,ChIJF0xaeAAZ0i0R_0gxYmebnfY,Gianyar Regency
Wira's House,ChIJF7yft8Eh0i0Rfg_JyM2grnc,Gianyar Regency
Dodik ariawan house,ChIJmTfVYwAh0i0RHzX2-m7RWZ4,Gianyar Regency
Griya Ageng MandaraGiri,ChIJ-fSoTAA90i0RlLnV0loqqc0,Gianyar Regency
KANTOR PERBEKEL DESA BUAHAN,ChIJu3WhRZ0h0i0R0r0Do6ojFeI,Gianyar Regency
Kantor Kepala Desa Desa Puhu Payangan,ChIJCfwKqeUh0i0RnD35ijplBxE,Gianyar Regency
Kantor Perbekel Desa Buahan Kaja,ChIJk_G2HAkh0i0RQrWd3Tsbk2Q,Gianyar Regency
Kantor Desa Melinggih,ChIJm8YpKU4i0i0Rui9BiyECMkQ,Gianyar Regency
Kantor Perbekel Desa Puhu,ChIJq6DZE9Uh0i0RKgFTSA5ItwM,Gianyar Regency
Kantor Perbekel Desa Bukian,ChIJgRMBfh4i0i0R8QwoLmEPZ0M,Gianyar Regency
KANTOR DESA PERBEKEL PETAK KAJA,ChIJJU4awUUY0i0RzPUiW9jkxXw,Gianyar Regency
Kantor Perbekel Desa Bresela,ChIJH7njUGUj0i0RcJL2PrKsPtY,Gianyar Regency
Kantor Desa Keliki,ChIJ7coqyuwi0i0RBiijO1ZoKAs,Gianyar Regency
Kantor Perbekel Desa Sayan,ChIJU2EET9o90i0R787-QXGlmJc,Gianyar Regency
Kantor Desa Adat Manuaba,ChIJ-4p-4qEZ0i0RCkI26iFNSH0,Gianyar Regency
Kantor Perbekel Desa Sanding,ChIJnYRWewwZ0i0RnOQpJ1c1TQ8,Gianyar Regency
KANTOR PERBEKEL DESA KEDISAN,ChIJ3YDsVaIY0i0RuxenEAkVCIs,Gianyar Regency
Kantor Desa Sanding,ChIJkZogAGwY0i0RAc3Y7DA2Y_w,Gianyar Regency
Kantor Perbekel Desa Pejeng Kaja,ChIJJZO6vrUZ0i0RPF1bhUpf3qk,Gianyar Regency
Kantor Perbekel Desa Peliatan,ChIJ06DM_HA90i0REn4jVO72JRc,Gianyar Regency
Kantor Desa Suwat,ChIJ8-AnVScY0i0RDmTdtNzRA-4,Gianyar Regency
KANTOR DESA SINGAPADU KALER,ChIJVziQRWE90i0RMtzfMx3MGzE,Gianyar Regency
Kantor Perbekel Desa Sumita,ChIJEzF8BSIY0i0Rsw4p8tK_H0w,Gianyar Regency
Kantor Perbekel Desa Pejeng Kangin,ChIJp1uswPUX0i0Rgg7n2stEtuw,Gianyar Regency
Kantor Perbekel Desa Pejeng Kawan,ChIJCR3GrCIX0i0RNKpa4Xg6LZA,Gianyar Regency
Kantor Desa Petak,ChIJdxu5GgAZ0i0R3mIx0b-UtTE,Gianyar Regency
Kantor Perbekel Desa Pejeng,ChIJIz2vhdoX0i0R027vDYfe1Kg,Gianyar Regency
Kantor Desa Wisata Mas,ChIJjSIVX4090i0RF9Qi0RoHrQM,Gianyar Regency
"Tempek Tengah, Br.Payangan Desa",ChIJd34uRYQj0i0RM3A4EEFeQqE,Gianyar Regency
Kantor Desa Adat Keliki,ChIJr3_Hclcj0i0RXgN81fL5HY0,Gianyar Regency
Patung Luwak Bali,ChIJ58FPRj0j0i0R8cnLfygI4uk,Gianyar Regency
